Age,Ethnicity,Gender,Income,District,Region,Insurance Coverage,Insurance Coverage Amount,Sports,Height,Weight,Pricepoint
62,Chinese,Male,52337.0,Sham Shui Po,Kowloon,no,0.0,Gymnastics,199,74.33876615718029,
38,Whites,Male,28829.0,Islands,New Territories,yes,422.7036662230662,Dragon Boat,143,62.24551303658208,
35,South Asians,Male,39201.0,Islands,New Territories,yes,227.81537684946716,Gymnastics,170,81.64086064656965,
31,Chinese,Male,30786.0,Sham Shui Po,Kowloon,yes,195.0,Dragon Boat,176,65.86362890384751,
65,Chinese,Male,24037.0,Eastern,Hong Kong Island,yes,362.61783214529066,Martial Arts,193,71.1804103113538,563.8338819315952
50,Chinese,Male,22052.0,Sha Tin,New Territories,no,0.0,Tennis,153,74.56834941402906,
53,Whites,Male,47299.0,Wan Chai,Hong Kong Island,yes,300.0,Martial Arts,148,69.54454625316447,466.1399179292717
40,Whites,Female,34714.0,Southern,Hong Kong Island,no,0.0,Basketball,196,83.61833949810969,143.9338133579621
52,Chinese,Male,43666.0,Kwai Tsing,New Territories,no,0.0,Dragon Boat,184,86.1418373697887,
49,Chinese,Female,72152.0,Southern,Hong Kong Island,yes,390.45920588234503,Fencing,174,73.5065635564647,1220.1029645689628
46,Chinese,Male,50616.0,Yuen Long,New Territories,yes,135.0,Swimming,174,92.74745646103054,
18,Chinese,Female,32696.0,Kowloon City,Kowloon,yes,264.7548520007053,Swimming,200,91.28502973076192,
53,Chinese,Male,40645.0,Kwun Tong,Kowloon,yes,311.071457976927,Gymnastics,180,70.72870986209387,
45,Chinese,Female,47459.0,Tsuen Wan,New Territories,yes,234.931449073311,Swimming,160,73.20281563517561,
47,South Asians,Male,25075.0,Kowloon City,Kowloon,no,0.0,Tennis,152,73.1774359879243,
64,Chinese,Female,31060.0,Central and Western,Hong Kong Island,no,0.0,Rugby,143,77.72469476282815,1156.9049575036
55,Chinese,Female,24902.0,North,New Territories,no,0.0,Badminton,165,68.46521783824973,
46,Chinese,Male,23608.0,Tsuen Wan,New Territories,no,0.0,Jogging,150,67.34243902355456,
46,Chinese,Female,43606.0,Eastern,Hong Kong Island,yes,300.0,Swimming,157,69.2460952820257,1326.9387536365969
23,Chinese,Male,22958.0,Southern,Hong Kong Island,yes,300.0,Rugby,187,93.74831978037457,1482.761530510063
57,Chinese,Male,38078.0,Sha Tin,New Territories,yes,215.77548892883297,Rugby,190,85.84541796099805,
35,Chinese,Male,27954.0,Central and Western,Hong Kong Island,yes,300.0,Badminton,168,77.7321155052868,401.85931594275496
46,Chinese,Male,46736.0,Sham Shui Po,Kowloon,no,0.0,Jogging,150,81.22783190403158,
35,Chinese,Male,69515.0,Wong Tai Sin,Kowloon,no,0.0,Fencing,154,71.2579561056528,
30,Chinese,Female,34337.0,Kwai Tsing,New Territories,no,0.0,Rugby,193,87.67088242863642,
43,Whites,Male,22441.0,Central and Western,Hong Kong Island,yes,396.0572550989981,Rugby,195,81.8980532479795,1627.8639640499468
19,Chinese,Female,54296.0,Yuen Long,New Territories,no,0.0,Fencing,181,77.62337586439361,
21,Chinese,Female,32030.0,Tuen Mun,New Territories,no,0.0,Cycling,146,78.1087047802381,
34,Chinese,Male,52151.0,Kowloon City,Kowloon,no,0.0,Jogging,193,85.78718513674016,
52,Chinese,Female,52955.0,Kwun Tong,Kowloon,yes,380.98444932179007,Fencing,165,78.61116528843422,
58,Chinese,Male,33092.0,Eastern,Hong Kong Island,yes,300.0,Badminton,147,61.870578329260326,387.9153639401155
23,Chinese,Male,34985.0,Yau Tsim Mong,Kowloon,no,0.0,Football,159,71.95259447520718,
33,South Asians,Male,32236.0,Central and Western,Hong Kong Island,no,0.0,Cycling,162,78.74447754637544,1450.2270586431302
65,Chinese,Female,27639.0,Southern,Hong Kong Island,yes,407.92969144865805,Gymnastics,170,78.03961448038515,1253.5746585720192
66,Chinese,Male,49281.0,North,New Territories,yes,135.0,Dragon Boat,188,84.90249707268984,
48,Filipinos,Male,55449.0,Kwun Tong,Kowloon,no,0.0,Badminton,140,80.61496787885234,
62,Chinese,Male,29715.0,North,New Territories,yes,135.0,Fencing,200,92.37206110884927,
21,Chinese,Male,51773.0,Sai Kung,New Territories,yes,135.0,Tennis,195,93.6993906650637,
63,Chinese,Male,27865.0,North,New Territories,no,0.0,Tennis,153,74.91199255973942,
68,Chinese,Male,48383.0,Yau Tsim Mong,Kowloon,yes,269.01113513450895,Football,152,65.16955842357825,
41,Other,Female,20179.0,Kwun Tong,Kowloon,yes,235.2058476513863,Dragon Boat,166,69.19325863233989,
35,Chinese,Male,26470.0,Sha Tin,New Territories,yes,225.74817679604726,Jogging,188,72.16034574772684,
54,Chinese,Female,50544.0,Central and Western,Hong Kong Island,no,0.0,Badminton,186,85.46442680239367,1381.0547495038654
31,Chinese,Male,32167.0,Wong Tai Sin,Kowloon,yes,195.0,Tennis,173,85.74449898647026,
55,Chinese,Male,23555.0,Yuen Long,New Territories,yes,135.0,Cycling,170,69.3298642770032,
61,Chinese,Male,31956.0,Kwai Tsing,New Territories,yes,135.0,Badminton,194,77.0759336759852,
30,Chinese,Male,26865.0,Sha Tin,New Territories,yes,256.60235111030556,Rugby,171,76.52282273092841,
61,Chinese,Male,70214.0,Kowloon City,Kowloon,no,0.0,Basketball,192,79.79628400101717,
59,Chinese,Male,45251.0,Wong Tai Sin,Kowloon,no,0.0,Football,192,80.33067247748752,
21,South Asians,Female,29127.0,North,New Territories,yes,135.0,Football,167,68.98833474294277,
58,Whites,Male,52171.0,Wong Tai Sin,Kowloon,yes,271.0806930695898,Jogging,186,73.38378654592032,
70,Whites,Female,44601.0,Tai Po,New Territories,yes,135.0,Gymnastics,147,88.82923849482806,
49,Chinese,Female,69904.0,Wan Chai,Hong Kong Island,no,0.0,Fencing,161,64.30511745025575,676.5414001353704
32,Chinese,Female,54245.0,Yuen Long,New Territories,yes,203.3310347692897,Basketball,182,88.85569465530574,
57,Chinese,Female,35142.0,Tai Po,New Territories,no,0.0,Basketball,198,92.5144914552018,
35,Chinese,Male,47187.0,Southern,Hong Kong Island,no,0.0,Badminton,178,66.3898429254492,576.335595643741
47,Chinese,Female,54282.0,Eastern,Hong Kong Island,yes,300.0,Basketball,165,72.50217489753413,537.7532911539391
28,Chinese,Male,27667.0,Sham Shui Po,Kowloon,no,0.0,Swimming,140,63.79817457406209,
20,Chinese,Female,64044.0,Kwai Tsing,New Territories,no,0.0,Fencing,161,74.94340232205352,
41,South Asians,Male,40019.0,Kowloon City,Kowloon,yes,195.0,Gymnastics,146,84.01923213878337,
25,South Asians,Female,43963.0,Eastern,Hong Kong Island,yes,482.8597925545837,Swimming,170,79.10692498821004,1668.1121183093192
18,Chinese,Female,49310.0,Central and Western,Hong Kong Island,no,0.0,Martial Arts,141,65.35025921109272,2051.3728176856807
34,Chinese,Male,30793.0,Sai Kung,New Territories,yes,326.7274335736187,Gymnastics,150,74.73117762191035,
45,Chinese,Female,55587.0,Yau Tsim Mong,Kowloon,no,0.0,Swimming,170,84.06909657586147,
34,Chinese,Male,30717.0,Tuen Mun,New Territories,yes,190.98153748437718,Basketball,151,70.73834014681218,
67,Chinese,Male,36790.0,Sai Kung,New Territories,yes,162.38639297997065,Jogging,175,71.17548279017137,
61,Chinese,Male,27516.0,Yau Tsim Mong,Kowloon,yes,335.6517691268116,Jogging,185,82.80434439916114,
57,Chinese,Female,47810.0,Yau Tsim Mong,Kowloon,no,0.0,Cycling,145,82.00448156927754,
55,Filipinos,Female,41600.0,Islands,New Territories,yes,135.0,Fencing,170,79.76912349511838,
34,Chinese,Male,59559.0,Sha Tin,New Territories,no,0.0,Fencing,199,93.32883733231168,
29,Chinese,Female,46396.0,Tuen Mun,New Territories,no,0.0,Jogging,147,67.67499547973202,
21,Chinese,Male,48591.0,Sham Shui Po,Kowloon,yes,263.8070940922443,Cycling,197,82.8198814078639,
34,Chinese,Male,44395.0,Kwai Tsing,New Territories,no,0.0,Badminton,171,66.83523368265665,
55,Chinese,Male,29240.0,Islands,New Territories,no,0.0,Swimming,169,76.480685096207,
56,Chinese,Female,30192.0,Central and Western,Hong Kong Island,yes,503.8806591841228,Jogging,182,81.73657127955768,1289.3345552729227
47,Chinese,Male,21924.0,Sham Shui Po,Kowloon,yes,195.0,Basketball,162,76.58072056201073,
33,Whites,Female,60871.0,Tuen Mun,New Territories,yes,166.4588857231892,Dragon Boat,156,91.04748730827171,
19,Chinese,Male,54584.0,Tsuen Wan,New Territories,no,0.0,Basketball,178,70.56650692545054,
36,Chinese,Male,30573.0,Kowloon City,Kowloon,no,0.0,Badminton,151,68.06512743694867,
37,South Asians,Male,30401.0,Sha Tin,New Territories,yes,181.2236599326462,Dragon Boat,155,81.80968123809585,
23,Chinese,Female,23503.0,Sai Kung,New Territories,yes,158.50865174770584,Badminton,155,67.94030734837528,
20,South Asians,Male,43540.0,Sai Kung,New Territories,no,0.0,Badminton,175,75.5721047062212,
22,Chinese,Female,20595.0,Wan Chai,Hong Kong Island,no,0.0,Cycling,193,96.792003457676,1234.7137308182146
20,Chinese,Male,33635.0,Wong Tai Sin,Kowloon,yes,252.11291775568495,Gymnastics,200,76.30617158501062,
37,Chinese,Female,41003.0,Sha Tin,New Territories,yes,164.99065056695946,Jogging,179,79.8398933069719,
62,Chinese,Female,49659.0,Sham Shui Po,Kowloon,no,0.0,Swimming,191,90.0007496212963,
28,South Asians,Female,26371.0,Islands,New Territories,yes,248.97691693149278,Swimming,180,74.63591461141108,
54,Other,Male,62426.0,Kwai Tsing,New Territories,no,0.0,Badminton,160,76.95159249347022,
41,Chinese,Female,49933.0,Central and Western,Hong Kong Island,yes,586.5867149150165,Cycling,178,73.66139729706518,1663.6382784496275
33,Chinese,Female,22226.0,Tai Po,New Territories,yes,135.0,Martial Arts,164,79.83651803242542,
40,Chinese,Female,48893.0,Yau Tsim Mong,Kowloon,no,0.0,Jogging,162,80.82604076185507,
56,Whites,Female,39458.0,North,New Territories,yes,166.91293380279618,Swimming,185,84.06282422323135,
38,Chinese,Female,34737.0,Central and Western,Hong Kong Island,no,0.0,Gymnastics,178,69.46584666964691,559.6170653321425
53,South Asians,Male,24400.0,Yuen Long,New Territories,no,0.0,Gymnastics,141,70.49209223434906,
39,South Asians,Female,54146.0,Kwai Tsing,New Territories,yes,135.0,Tennis,175,92.27076084029036,
69,Chinese,Male,58884.0,Central and Western,Hong Kong Island,no,0.0,Rugby,168,80.05058936989528,544.635011411318
19,Chinese,Female,51643.0,Yau Tsim Mong,Kowloon,no,0.0,Swimming,193,75.74064103306313,
29,Chinese,Male,51296.0,Kowloon City,Kowloon,no,0.0,Tennis,184,90.38356895005167,
48,South Asians,Male,23116.0,Wan Chai,Hong Kong Island,no,0.0,Basketball,179,88.19541532243008,362.6442305965662
34,Chinese,Female,37705.0,Tuen Mun,New Territories,no,0.0,Swimming,159,56.30735044810652,
34,Chinese,Male,46881.0,Islands,New Territories,yes,159.05670480314714,Badminton,153,64.9662611791129,
41,Chinese,Male,79369.0,Wong Tai Sin,Kowloon,no,0.0,Fencing,174,84.49743655213985,
56,South Asians,Female,46709.0,Wong Tai Sin,Kowloon,no,0.0,Jogging,182,87.91148304531413,
27,Chinese,Male,44617.0,North,New Territories,no,0.0,Dragon Boat,142,74.59121131993068,
35,Chinese,Male,41015.0,Wan Chai,Hong Kong Island,no,0.0,Gymnastics,172,88.32987359494217,1125.3473819199226
52,South Asians,Male,72104.0,Tai Po,New Territories,yes,166.20028647761274,Tennis,140,67.67825696407874,
57,Chinese,Female,70744.0,North,New Territories,no,0.0,Martial Arts,194,91.16440735364993,
41,Whites,Female,47588.0,North,New Territories,no,0.0,Gymnastics,179,82.61612801599199,
34,Other,Female,32878.0,Sha Tin,New Territories,no,0.0,Badminton,160,99.89662314498251,
38,Whites,Female,25257.0,Sham Shui Po,Kowloon,yes,195.0,Swimming,154,70.25507658536306,
58,Whites,Female,41766.0,Tsuen Wan,New Territories,yes,135.0,Fencing,148,71.25203884979021,
21,South Asians,Female,36605.0,North,New Territories,no,0.0,Basketball,153,78.14188788479177,
26,Whites,Male,32309.0,Eastern,Hong Kong Island,no,0.0,Football,148,62.20687400561944,3188.670476972385
68,Filipinos,Female,34450.0,Eastern,Hong Kong Island,yes,300.0,Rugby,168,96.79075884699289,799.8068619219509
26,Chinese,Female,53075.0,Kowloon City,Kowloon,no,0.0,Fencing,171,95.25757991014538,
45,Chinese,Female,32219.0,Eastern,Hong Kong Island,no,0.0,Gymnastics,142,63.16648069112436,920.3458310555595
59,South Asians,Female,71272.0,Wong Tai Sin,Kowloon,no,0.0,Martial Arts,181,92.26655127889181,
55,Chinese,Female,34893.0,Kowloon City,Kowloon,no,0.0,Jogging,187,85.96783112968808,
28,Chinese,Male,40980.0,Kwai Tsing,New Territories,yes,135.0,Jogging,185,96.32567623880131,
53,Chinese,Male,26208.0,Eastern,Hong Kong Island,no,0.0,Cycling,194,77.14891432633068,51.44363191402579
65,Chinese,Male,47693.0,Tsuen Wan,New Territories,yes,190.8724050597194,Tennis,150,83.01402747027358,
47,Chinese,Female,65201.0,Yuen Long,New Territories,no,0.0,Dragon Boat,167,84.89757154005505,
37,Chinese,Female,47326.0,Kwai Tsing,New Territories,yes,187.56915272202062,Swimming,176,78.26128267792731,
47,Chinese,Female,33154.0,Southern,Hong Kong Island,yes,612.9526458909111,Dragon Boat,143,80.53362438984894,1376.9438307280666
23,Chinese,Female,46763.0,Yuen Long,New Territories,yes,238.36373938116054,Gymnastics,167,80.11230355777033,
67,Chinese,Female,40052.0,Sha Tin,New Territories,yes,219.86940811807827,Badminton,156,77.95620910002266,
38,Chinese,Male,35883.0,North,New Territories,yes,135.0,Dragon Boat,189,72.41727120074134,
39,Chinese,Male,57408.0,Wong Tai Sin,Kowloon,yes,195.0,Jogging,151,64.80257158135707,
23,Whites,Male,36976.0,Kwun Tong,Kowloon,no,0.0,Football,175,71.30152368377124,
22,Chinese,Female,33742.0,Islands,New Territories,yes,252.20079283067213,Tennis,171,79.84240211906808,
68,Chinese,Female,35592.0,Central and Western,Hong Kong Island,yes,495.4605324935526,Martial Arts,187,87.79651182399834,2253.8114803734397
23,Chinese,Female,47070.0,Tuen Mun,New Territories,yes,269.42160115697015,Jogging,177,78.99052732552356,
43,Chinese,Male,37858.0,Southern,Hong Kong Island,yes,408.0798824497791,Martial Arts,146,66.72973957462735,855.4384191133087
63,Chinese,Male,26837.0,North,New Territories,yes,135.0,Swimming,197,85.45056975079342,
41,Chinese,Male,21223.0,Central and Western,Hong Kong Island,no,0.0,Football,196,88.94022200708656,358.18449067860126
62,Chinese,Female,32837.0,Tai Po,New Territories,yes,135.0,Gymnastics,192,88.31587842335428,
46,Chinese,Female,43819.0,Yuen Long,New Territories,no,0.0,Cycling,178,76.11167482909131,
41,Chinese,Male,35675.0,Yuen Long,New Territories,yes,135.0,Fencing,187,80.74961096593073,
21,Chinese,Female,44136.0,Wong Tai Sin,Kowloon,yes,316.81162871741617,Martial Arts,162,74.36227498165184,
63,Chinese,Female,48366.0,North,New Territories,no,0.0,Gymnastics,192,73.15933979025013,
61,Chinese,Male,26073.0,Wan Chai,Hong Kong Island,yes,300.0,Gymnastics,169,79.35965580598537,588.2694447683631
49,Whites,Female,59462.0,Tuen Mun,New Territories,yes,135.0,Badminton,173,76.16144236167597,
54,Whites,Male,24764.0,Eastern,Hong Kong Island,yes,360.7142610769671,Jogging,155,68.30578505795629,984.0918508179739
35,Chinese,Male,48664.0,Yau Tsim Mong,Kowloon,yes,245.06984341349175,Cycling,189,86.88163661070762,
23,Other,Female,67070.0,Wong Tai Sin,Kowloon,no,0.0,Badminton,179,66.86271989017297,
39,Chinese,Male,22352.0,Sai Kung,New Territories,no,0.0,Gymnastics,189,78.91348679906511,
47,Chinese,Male,53382.0,Wong Tai Sin,Kowloon,yes,294.63999436329937,Football,173,79.32701044090305,
47,Chinese,Female,54358.0,Central and Western,Hong Kong Island,no,0.0,Badminton,149,86.25570094855709,630.9193629013963
31,Other,Female,31247.0,Yuen Long,New Territories,yes,135.0,Tennis,140,74.1109063049268,
34,Other,Male,40388.0,Yuen Long,New Territories,no,0.0,Cycling,188,84.28821641946327,
26,Filipinos,Male,25749.0,Wong Tai Sin,Kowloon,yes,256.5971131416436,Rugby,195,96.98426635925034,
30,Other,Male,29252.0,Tai Po,New Territories,yes,135.0,Martial Arts,171,85.55864651033825,
70,Chinese,Male,43611.0,Tuen Mun,New Territories,yes,267.66435306976007,Fencing,195,101.25179334086549,
54,Chinese,Female,38651.0,Sai Kung,New Territories,no,0.0,Martial Arts,166,81.44551621646471,
33,Whites,Female,65811.0,Central and Western,Hong Kong Island,no,0.0,Football,163,78.76752055706258,2092.3486917092177
65,Chinese,Female,53006.0,Sha Tin,New Territories,no,0.0,Tennis,167,79.38666437404109,
64,Whites,Male,38692.0,Islands,New Territories,yes,170.60988402446236,Football,140,58.558413518956286,
27,Whites,Male,24348.0,Central and Western,Hong Kong Island,yes,300.0,Gymnastics,144,57.99634749262087,1198.7667741984906
20,Chinese,Female,31863.0,Kwun Tong,Kowloon,yes,195.0,Dragon Boat,140,71.13731698265484,
35,South Asians,Female,42746.0,Tai Po,New Territories,no,0.0,Basketball,149,89.17999072660488,
28,Chinese,Female,50745.0,Yuen Long,New Territories,no,0.0,Fencing,186,89.3125741422686,
48,Whites,Female,27775.0,Sai Kung,New Territories,yes,210.85086616307493,Tennis,173,86.99531853429622,
30,South Asians,Female,27647.0,Tsuen Wan,New Territories,yes,135.0,Fencing,186,94.53879162690117,
29,Chinese,Female,41402.0,Kwai Tsing,New Territories,no,0.0,Jogging,179,81.7986267462785,
27,Chinese,Male,53476.0,Kwai Tsing,New Territories,yes,183.85158832093234,Dragon Boat,193,88.8407187086145,
34,Chinese,Female,51892.0,Sha Tin,New Territories,no,0.0,Swimming,183,84.44053448790339,
67,Chinese,Male,35649.0,Central and Western,Hong Kong Island,no,0.0,Badminton,160,80.89417833217729,1049.0891482337481
25,Whites,Female,30729.0,Sha Tin,New Territories,yes,169.03017323234195,Football,192,81.76759642300738,
45,Chinese,Male,53542.0,Kwai Tsing,New Territories,yes,135.0,Jogging,183,68.31066282056787,
63,Chinese,Male,46300.0,Yuen Long,New Territories,no,0.0,Martial Arts,153,78.39362998796844,
51,Chinese,Male,27556.0,North,New Territories,yes,135.0,Rugby,156,82.73007775506123,
67,Whites,Male,39383.0,Sham Shui Po,Kowloon,yes,195.0,Swimming,155,79.18570302741188,
20,Chinese,Female,24831.0,Sha Tin,New Territories,yes,253.8458407860606,Tennis,176,92.91935698094957,
62,Chinese,Male,38241.0,Yau Tsim Mong,Kowloon,yes,253.875158288315,Swimming,166,72.81504247220366,
58,Filipinos,Male,29103.0,Southern,Hong Kong Island,no,0.0,Fencing,152,61.47818735039742,1401.622579734104
19,Chinese,Male,48580.0,Tuen Mun,New Territories,yes,135.0,Martial Arts,162,74.98295691903436,
26,Chinese,Male,22139.0,Wong Tai Sin,Kowloon,no,0.0,Fencing,141,64.04674512685341,
64,South Asians,Female,30559.0,Sham Shui Po,Kowloon,yes,362.17566377672057,Swimming,140,61.48740195801423,
61,Whites,Female,79942.0,North,New Territories,yes,284.15987173323964,Fencing,142,68.18765924656942,
32,Chinese,Male,72126.0,Islands,New Territories,no,0.0,Swimming,165,79.08845148713544,
21,Chinese,Female,49439.0,Central and Western,Hong Kong Island,yes,300.0,Rugby,161,63.98162839913168,1547.546713906714
64,Chinese,Male,42120.0,Wong Tai Sin,Kowloon,yes,254.83265057329314,Tennis,169,75.67497180312841,
34,Chinese,Male,50856.0,Southern,Hong Kong Island,no,0.0,Fencing,192,83.94763634102596,2408.472067643394
26,Whites,Male,35622.0,Islands,New Territories,yes,135.0,Gymnastics,164,67.747154742217,
28,Chinese,Male,36124.0,Islands,New Territories,yes,165.87070491997363,Tennis,163,97.16239172096965,
21,Whites,Female,38667.0,Kwun Tong,Kowloon,no,0.0,Football,151,68.11088053588722,
45,Chinese,Female,42424.0,North,New Territories,yes,264.967622055442,Jogging,146,75.51524218135411,
22,Chinese,Male,25934.0,Kwai Tsing,New Territories,yes,219.55287254608638,Rugby,159,83.6717589017943,
25,Chinese,Female,41917.0,Kwun Tong,Kowloon,yes,273.8703351427915,Cycling,165,75.95049042736139,
25,Chinese,Male,34707.0,North,New Territories,yes,232.9827663780168,Tennis,180,67.23468627717884,
67,Whites,Male,52350.0,Central and Western,Hong Kong Island,yes,490.8912073633443,Jogging,157,84.22943814654344,2337.2932145017944
45,Chinese,Male,54595.0,Kowloon City,Kowloon,no,0.0,Badminton,194,84.65659077486144,
26,Chinese,Male,22179.0,Islands,New Territories,yes,135.0,Jogging,182,77.80732252198571,
